video-UID,clip_title,labeler,class
12184,V_61.mp4,Alex,99
12191,V_616_slice0.mp4,Alex,99
12196,V_620_slice0.mp4,Alex,99
12199,V_623.mp4,Alex,99
12201,V_625.mp4,Alex,99
12204,V_628.mp4,Alex,99
12206,V_629_slice5.mp4,Alex,99
12209,V_631.mp4,Alex,99
12221,V_642.mp4,Alex,99
12222,V_643.mp4,Alex,99
12233,V_653.mp4,Alex,99
12236,V_656.mp4,Alex,99
12241,V_660.mp4,Alex,99
12243,V_662.mp4,Alex,99
12250,V_669.mp4,Alex,99
12252,V_670.mp4,Alex,99
12259,V_677.mp4,Alex,99
12274,V_690.mp4,Alex,99
12275,V_691.mp4,Alex,99
12287,V_701.mp4,Alex,99
12289,V_703.mp4,Alex,99
12295,V_71.mp4,Alex,99
12302,V_716.mp4,Alex,99
12304,V_718.mp4,Alex,99
12307,V_720.mp4,Alex,99
12319,V_731.mp4,Alex,99
12326,V_738.mp4,Alex,99
12330,V_741.mp4,Alex,99
12352,V_762.mp4,Alex,99
12354,V_764.mp4,Alex,99
12355,V_765.mp4,Alex,99
12357,V_767.mp4,Alex,99
12362,V_771_slice0.mp4,Alex,99
12365,V_774.mp4,Alex,99
12367,V_776_slice0.mp4,Alex,99
12368,V_777.mp4,Alex,99
12378,V_788.mp4,Alex,99
12381,V_789_slice100.mp4,Alex,99
12382,V_789_slice105.mp4,Alex,99
12383,V_789_slice110.mp4,Alex,99
12386,V_789_slice125.mp4,Alex,99
12387,V_789_slice130.mp4,Alex,99
12391,V_789_slice15.mp4,Alex,99
12394,V_789_slice160.mp4,Alex,99
12403,V_789_slice200.mp4,Alex,99
12407,V_789_slice220.mp4,Alex,99
12411,V_789_slice240.mp4,Alex,99
12429,V_789_slice320.mp4,Alex,99
12441,V_789_slice40.mp4,Alex,99
12447,V_789_slice65.mp4,Alex,99
12462,V_797.mp4,Alex,99
12466,V_80_slice0.mp4,Alex,99
12467,V_800_slice0.mp4,Alex,99
12475,V_808_slice0.mp4,Alex,99
12479,V_812.mp4,Alex,99
12485,V_819_slice0.mp4,Alex,99
12486,V_82_slice0.mp4,Alex,99
12490,V_823.mp4,Alex,99
12495,V_827.mp4,Alex,99
12498,V_83_slice0.mp4,Alex,99
12507,V_839.mp4,Alex,99
12522,V_852.mp4,Alex,99
12523,V_853.mp4,Alex,99
12524,V_854.mp4,Alex,99
12526,V_856.mp4,Alex,99
12534,V_863.mp4,Alex,99
12543,V_871_slice0.mp4,Alex,99
12546,V_874.mp4,Alex,99
12549,V_877.mp4,Alex,99
12562,V_889.mp4,Alex,99
12563,V_89_slice0.mp4,Alex,99
12564,V_890.mp4,Alex,99
12572,V_898.mp4,Alex,99
12592,V_915.mp4,Alex,99
12596,V_919.mp4,Alex,99
12604,V_926.mp4,Alex,99
12608,V_930_slice0.mp4,Alex,99
12609,V_930_slice5.mp4,Alex,99
12616,V_937.mp4,Alex,99
12617,V_938.mp4,Alex,99
12620,V_940.mp4,Alex,99
12629,V_949.mp4,Alex,99
12632,V_951.mp4,Alex,99
12634,V_953_slice0.mp4,Alex,99
12637,V_955_slice0.mp4,Alex,99
12641,V_958.mp4,Alex,99
12645,V_961.mp4,Alex,99
12646,V_962.mp4,Alex,99
12654,V_970_slice0.mp4,Alex,99
12657,V_973.mp4,Alex,99
12665,V_980.mp4,Alex,99
12680,V_994.mp4,Alex,99
12688,Wisla_Krakow_vs_police_with_shotguns__Maras1944__-9ALdyhotOo_slice5.mp4,Alex,99
12714,crowd_violence__Occupy_Cal_video_Police_brutally_beat_arrest_Berkeley_students__RussiaToday__B_f06VQOkI4_slice0.mp4,Alex,99
12716,crowd_violence__Occupy_Cal_video_Police_brutally_beat_arrest_Berkeley_students__RussiaToday__B_f06VQOkI4_slice15.mp4,Alex,99
12718,crowd_violence__Roma_V_Man_Utd_Police_beating_crowd__Beck84Utd__jwtg8AkcAfc.mp4,Alex,99
12720,crowd_violence__Violence_At_Upton_Park_25_08_09__JunaidNixamani__MgXe0isUnSg.mp4,Alex,99
12725,disneyland_fistfight_slice30.mp4,Alex,99
12727,disneyland_fistfight_slice40.mp4,Alex,99
12728,disneyland_fistfight_slice45.mp4,Alex,99
12735,disneyland_fistfight_slice75.mp4,Alex,99
12738,downward_strike_punches_slice10.mp4,Alex,99
12739,downward_strike_punches_slice100.mp4,Alex,99
12740,downward_strike_punches_slice1000.mp4,Alex,99
12742,downward_strike_punches_slice1010.mp4,Alex,99
12748,downward_strike_punches_slice1040.mp4,Alex,99
12752,downward_strike_punches_slice1055.mp4,Alex,99
12758,downward_strike_punches_slice1085.mp4,Alex,99
12760,downward_strike_punches_slice1095.mp4,Alex,99
12761,downward_strike_punches_slice110.mp4,Alex,99
12767,downward_strike_punches_slice1125.mp4,Alex,99
12770,downward_strike_punches_slice1140.mp4,Alex,99
12776,downward_strike_punches_slice1165.mp4,Alex,99
12793,downward_strike_punches_slice1245.mp4,Alex,99
12796,downward_strike_punches_slice1255.mp4,Alex,99
12799,downward_strike_punches_slice1270.mp4,Alex,99
12802,downward_strike_punches_slice1285.mp4,Alex,99
12804,downward_strike_punches_slice1295.mp4,Alex,99
12806,downward_strike_punches_slice1300.mp4,Alex,99
12812,downward_strike_punches_slice1330.mp4,Alex,99
12824,downward_strike_punches_slice1385.mp4,Alex,99
12829,downward_strike_punches_slice1405.mp4,Alex,99
12832,downward_strike_punches_slice1420.mp4,Alex,99
12833,downward_strike_punches_slice1425.mp4,Alex,99
12838,downward_strike_punches_slice145.mp4,Alex,99
12845,downward_strike_punches_slice1480.mp4,Alex,99
12871,downward_strike_punches_slice1595.mp4,Alex,99
12875,downward_strike_punches_slice1610.mp4,Alex,99
12885,downward_strike_punches_slice175.mp4,Alex,99
12888,downward_strike_punches_slice190.mp4,Alex,99
12904,downward_strike_punches_slice260.mp4,Alex,99
12905,downward_strike_punches_slice265.mp4,Alex,99
12926,downward_strike_punches_slice360.mp4,Alex,99
12929,downward_strike_punches_slice375.mp4,Alex,99
12930,downward_strike_punches_slice380.mp4,Alex,99
12952,downward_strike_punches_slice480.mp4,Alex,99
12972,downward_strike_punches_slice565.mp4,Alex,99
12996,downward_strike_punches_slice675.mp4,Alex,99
13005,downward_strike_punches_slice715.mp4,Alex,99
13009,downward_strike_punches_slice735.mp4,Alex,99
13016,downward_strike_punches_slice765.mp4,Alex,99
13020,downward_strike_punches_slice785.mp4,Alex,99
13026,downward_strike_punches_slice810.mp4,Alex,99
13028,downward_strike_punches_slice820.mp4,Alex,99
13029,downward_strike_punches_slice825.mp4,Alex,99
13033,downward_strike_punches_slice845.mp4,Alex,99
13038,downward_strike_punches_slice865.mp4,Alex,99
13041,downward_strike_punches_slice880.mp4,Alex,99
13044,downward_strike_punches_slice895.mp4,Alex,99
13045,downward_strike_punches_slice90.mp4,Alex,99
13047,downward_strike_punches_slice905.mp4,Alex,99
13056,downward_strike_punches_slice95.mp4,Alex,99
13057,downward_strike_punches_slice950.mp4,Alex,99
13071,fans_violence__Fans_Fighting_Roma_vs_Man_Utd__teafor22__oYikreK6ng4.mp4,Alex,99
13078,fans_violence__Football_Hooligans_Watford_v_Luton_2002_Version_1__MorningGlory1997__vLOTaR9eMlg_slice5.mp4,Alex,99
13082,fans_violence__Hardcore_Supporter_Fight_Extreme_Violence_Final_Four_Volley_Praha__javierulf__jzmiAbjN6Mw_slice15.mp4,Alex,99
13083,fans_violence__Hardcore_Supporter_Fight_Extreme_Violence_Final_Four_Volley_Praha__javierulf__jzmiAbjN6Mw_slice20.mp4,Alex,99
13086,fans_violence__Hardcore_Supporter_Fight_Extreme_Violence_Final_Four_Volley_Praha__javierulf__jzmiAbjN6Mw_slice35.mp4,Alex,99
13092,fans_violence__Roma_vs_Man_United_Police_violence_DANISH_TV__7Anotnac7__gIfgEwL.mp4,Alex,99
13094,fans_violence__THE_BEST_HOOLIGANS_Los_hinchas_ultras_barra_torcida_fans_fanatic.mp4,Alex,99
13102,fans_violence__Violence_in_Soccer_Stadiums_The_Hooligan_Syndrome__evanese1__-x2.mp4,Alex,99
13110,fast_punch_drill_slice125.mp4,Alex,99
13117,fast_punch_drill_slice155.mp4,Alex,99
13128,fast_punch_drill_slice205.mp4,Alex,99
13132,fast_punch_drill_slice30.mp4,Alex,99
13135,fast_punch_drill_slice45.mp4,Alex,99
13148,female_makeup_artist_client_slice10.mp4,Alex,99
13160,female_makeup_artist_client_slice150.mp4,Alex,99
13164,female_makeup_artist_client_slice175.mp4,Alex,99
13172,female_makeup_artist_client_slice45.mp4,Alex,99
13180,female_makeup_artist_client_slice80.mp4,Alex,99
13221,football_crowds_cheering__Cheering_in_the_dawg_pack_as_game_gets_under_way__hometownkid__p.mp4,Alex,99
13223,football_crowds_cheering__Cougar_Football__montanhaf100__tZMx6fr49H0.mp4,Alex,99
13226,football_crowds_cheering__Drill_Team_cheering_2_9_24_09__GHSClassOf09__qX4tQ1OHw3c.mp4,Alex,99
13244,football_crowds_cheering__New_Mexico_Men_s_Soccer_Crowd_Atmosphere__menslobosoccer__us9aHz.mp4,Alex,99
13245,football_crowds_cheering__Oregon_Ducks_vs_USC_Trojans_10_31_09__thatssnorthwest__9f0fI4-sF.mp4,Alex,99
13247,football_crowds_cheering__Sandy_Creek_High_School_Football__cartmanspeedzone__jpX-DHradPo.mp4,Alex,99
13248,football_crowds_cheering__Scenes_from_Friday_s_ESPN_College_Game_Day_at_UK__UKSGREAT__dXA5.mp4,Alex,99
13251,football_crowds_cheering__TCU_Fans_Cheer_The_Biggest_Crowd_In_TCU_History_at_Amon_Carter_S.mp4,Alex,99
13263,football_crowds_cheering__World_Cup_2010_Korea_vs_Uruguay_Han_River_Seoul_Korea_Ties_Game_.mp4,Alex,99
13270,football_fans__Football_Hooligans__ELGmedia__7by8qY2C258.mp4,Alex,99
13281,football_violence__Brutal_fight_of_the_hooligans_in_Europe__CocaineBaron__ctbwtUZfhY4_slice15.mp4,Alex,99
13287,football_violence__FUCK_YOU_FOOTBALL_HOOLIGANS_FRENZY_PART1_SCOTLAND__W00FAM__Yy73o.mp4,Alex,99
13303,football_violence__Football_Hooligans_Man_City_v_Man_United_1989__lancashirelads__r.mp4,Alex,99
13304,football_violence__Football_Hooligans_Manchester_City_v_Manchester_United_1989__foothool__ISt-Ir7bb3Y.mp4,Alex,99
