video-UID,clip_title,labeler,class
14274,short_strikes_slice25.mp4,Lance,0
14351,short_strikes_slice595.mp4,Lance,3
14408,stadium_crowds__Outside_Yankee_Stadium_Following_World_Series_Win_vs_Phillies_11.mp4,Lance,0
14424,stop_a_douchebag_slice110.mp4,Lance,0
14445,street_confrontation_punch_slice0.mp4,Lance,0
14548,streetfight1_slice380.mp4,Lance,0
14553,streetfight1_slice400.mp4,Lance,0
14566,streetfight1_slice460.mp4,Lance,1
14578,streetfight1_slice510.mp4,Lance,0
14623,streetfight1_slice715.mp4,Lance,0
14636,streetfight1_slice775.mp4,Lance,1
14668,streetfight1_slice920.mp4,Lance,0
14715,streetfight2_slice230.mp4,Lance,0
14740,streetfight2_slice35.mp4,Lance,0
14751,streetfight2_slice40.mp4,Lance,1
14848,streetfight3_slice260.mp4,Lance,1
14850,streetfight3_slice270.mp4,Lance,0
14853,streetfight3_slice285.mp4,Lance,0
14877,streetfight3_slice395.mp4,Lance,0
14918,streetfight3_slice575.mp4,Lance,0
14941,streetfight4_slice105.mp4,Lance,0
14999,streetfight4_slice370.mp4,Lance,1
15018,streetfight4_slice455.mp4,Lance,0
15045,streetfight4_slice575.mp4,Lance,0
15072,streetfight5_slice155.mp4,Lance,0
15089,streetfight5_slice235.mp4,Lance,1
15097,streetfight5_slice270.mp4,Lance,0
15138,streetfight5_slice455.mp4,Lance,1
15159,streetfight5_slice55.mp4,Lance,1
15185,streetfight5_slice670.mp4,Lance,0
15223,student_teacher_greetings_slice35.mp4,Lance,0
15265,teen_punches_officer_slice0.mp4,Lance,0
15304,traditional_dance_slice170.mp4,Lance,0
15363,traditional_dance_slice440.mp4,Lance,0
15374,traditional_dance_slice490.mp4,Lance,0
15419,women_fight_smoke_shop_slice25.mp4,Lance,1
15431,wvu_dance_cam_slice25.mp4,Lance,0
